case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
822,IA,False,"Decatur County, IA",Decatur County,1p1c,8580.0,4296.60612,12353.079972209238,7360.49856,4665.70236,7011.06888,5960.78904,50010.6156,57720.97265625
2545,TN,False,"Van Buren County, TN",Van Buren County,1p0c,6000.0,3257.7894,11730.337110022849,5014.79004,3354.46212,0.0,4383.17976,34073.7072,53722.51171875
854,IA,False,"Lucas County, IA",Lucas County,2p1c,10044.0,6746.98392,15932.326989685283,11711.94,6084.03552,7259.23464,8085.41376,64375.4352,71249.40625
3137,WI,False,"Taylor County, WI",Taylor County,1p4c,11064.0,11596.88304,11611.499011838023,18605.0976,8210.93184,17268.5496,11426.72676,92656.0776,67585.6875
1353,MN,False,"Crow Wing County, MN",Crow Wing County,1p4c,12396.0,11231.05008,11503.566664282553,14283.522,8561.01192,12941.016,6227.18772,79403.9064,72080.109375
261,CO,True,"Denver-Aurora-Lakewood, CO MSA",Denver County,1p2c,18321.486,8154.69648,13875.686646982833,7923.40428,9593.36568,20453.46,12498.6024,87826.2072,90000.2734375
2545,TN,False,"Van Buren County, TN",Van Buren County,1p2c,7956.0,7034.54592,15677.669047224426,9965.33052,5431.66584,8838.11064,3071.12496,56006.1264,53722.51171875
2601,TX,False,"Cooke County, TX",Cooke County,2p4c,13620.0,13573.4496,11273.998335147706,21892.5012,9853.25976,9728.6484,4478.93736,88285.23,74995.265625
1101,KY,False,"Rockcastle County, KY",Rockcastle County,1p1c,7956.0,3990.798,14037.19171367972,7076.9238,4328.796,5800.6776,5344.55856,46456.5996,52586.84375
110,AZ,True,"Prescott, AZ MSA",Yavapai County,1p0c,8376.0,3444.54168,12932.787665906066,6428.38032,4283.04864,0.0,5836.54692,39531.4368,66341.1796875
1431,MS,False,"Chickasaw County, MS",Chickasaw County,1p1c,8208.0,4602.41424,11906.148823950087,8837.2434,4641.71856,2780.49024,4632.73428,45482.478,47624.19140625
295,CO,False,"Prowers County, CO",Prowers County,2p2c,9276.0,9084.58812,14787.582237183793,13083.9516,6652.76508,11758.0188,6997.04292,72059.9064,50958.296875
1716,NE,True,"Hall County, NE HUD Metro FMR Area",Hall County,2p2c,9516.0,8275.07004,14847.948013568759,18208.9512,6446.406,18568.9332,8929.22676,83557.8864,71297.6640625
1730,NE,False,"Knox County, NE",Knox County,1p3c,11412.0,9175.18728,16202.644549689936,18695.5536,7459.5498,18160.9512,11868.21096,91168.1604,67426.53125
1787,NH,False,"Belknap County, NH",Belknap County,2p0c,9948.0,7113.87744,11409.5717060935,7708.36008,6182.19144,0.0,5766.3984,50201.6196,87885.015625
1704,NE,True,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Douglas County,1p0c,8379.02268,3143.66268,16939.434451447905,5449.34988,4175.12328,0.0,5366.64072,35530.3716,86290.3515625
2839,VT,True,"Burlington-South Burlington, VT MSA",Chittenden County,2p1c,20339.274,9019.65312,14156.776439894722,18695.1396,10637.89668,13937.424,14494.9692,100751.4732,101076.6484375
635,IL,False,"Hancock County, IL",Hancock County,1p0c,5712.0,2853.15948,15429.127476819185,6186.69,3103.4952,0.0,5784.29292,35182.3764,67415.234375
1699,NE,False,"Dawes County, NE",Dawes County,1p1c,8940.0,4678.8666,13596.140600497094,11743.33452,4934.65248,6578.34156,6024.2772,54031.3476,73674.765625
2126,OH,False,"Monroe County, OH",Monroe County,2p1c,8808.0,6723.31056,14041.577731930027,12401.076,5627.60628,6911.48652,6392.4258,60886.6812,57083.3125
166,AR,False,"Pike County, AR",Pike County,2p0c,6888.0,5573.172,15585.84310391819,9693.58008,4515.17436,0.0,5710.60944,45603.2868,53168.02734375
1516,MO,False,"Butler County, MO",Butler County,2p0c,6096.0,4945.4766,11608.48019094896,13837.38,4000.76256,0.0,5972.3946,47320.1988,48673.609375
1190,ME,False,"Kennebec County, ME",Kennebec County,1p2c,10104.0,8109.88992,16173.936882167633,9859.49556,6599.61108,10732.49928,5751.83604,63667.7748,73432.4375
2155,OH,False,"Wayne County, OH",Wayne County,2p0c,7248.0,5763.38232,16988.598163696966,9733.37988,4714.53696,0.0,5649.74232,45817.5528,72468.25
2192,OK,False,"Jefferson County, OK",Jefferson County,1p4c,11928.0,11011.55052,10202.152458414888,16421.5608,8311.90356,16021.7184,8862.05496,87203.262,51554.8828125
2339,RI,True,"Providence-Fall River, RI-MA HUD Metro FMR Area",Bristol County,2p4c,18142.8108,21188.9184,11779.235609015022,14540.5356,14251.4376,21046.8732,13086.57,117973.4064,115787.984375
1030,KY,True,"Bowling Green, KY HUD Metro FMR Area",Edmonson County,2p0c,6751.9614,5173.72956,15339.69599460197,11210.95968,4321.1484,0.0,7127.63676,48269.0124,53278.921875
1948,NC,False,"Duplin County, NC",Duplin County,1p1c,8388.0,4373.05812,16663.894021167704,8298.36984,4623.8346,6337.29348,5559.55848,49398.9672,53993.59375
3038,WV,False,"Harrison County, WV",Harrison County,1p0c,7332.0,2884.28484,14173.200803718304,8602.79004,3701.76264,0.0,6371.66376,39457.3008,71795.6796875
2727,TX,False,"Navarro County, TX",Navarro County,1p3c,14136.0,7650.97044,13570.241269162312,13665.9816,7894.27812,9946.73652,3925.94532,69718.5348,59408.046875
292,CO,True,"Denver-Aurora-Lakewood, CO MSA",Park County,2p3c,21413.4012,12629.04,12185.787197029491,13863.2976,12334.9188,21180.6396,15361.7412,115248.9024,90292.921875
2374,SC,True,"Lancaster County, SC HUD Metro FMR Area",Lancaster County,2p2c,9924.0,8634.8562,9259.789362104497,16205.4408,6724.60548,9281.74728,6499.07004,72194.1324,73085.3671875
2816,UT,False,"Grand County, UT",Grand County,1p4c,13908.0,12182.214,14278.805950690603,16174.0608,9453.51348,18307.3596,12897.726,97546.008,65254.796875
2159,OK,False,"Adair County, OK",Adair County,2p3c,11808.0,10835.35176,14705.712943499151,19214.6592,8204.57964,15973.5252,9386.34372,90873.3924,44935.9609375
2684,TX,False,"Kent County, TX",Kent County,1p0c,6960.0,3008.78664,13976.508711132848,5506.79004,3612.0846,0.0,4921.73616,37312.5792,75728.421875
2337,PA,True,"Scranton--Wilkes-Barre, PA MSA",Wyoming County,1p3c,13159.8768,9384.3948,15382.437530212428,10920.25932,8168.67852,20140.1856,9930.69504,85722.768,72192.03125
215,CA,False,"Nevada County, CA",Nevada County,1p0c,10608.0,4980.06,14507.249384386107,6345.27984,5648.16912,0.0,7567.00416,47427.7416,87976.3984375
2956,VA,False,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Franklin city,2p0c,8437.65528,5877.50868,15452.349642485764,10605.58008,5186.9484,0.0,6886.00416,48894.4836,48552.44140625
338,FL,False,"Columbia County, FL",Columbia County,2p3c,13572.0,10688.92752,13750.415062736078,20973.9252,8790.69072,11555.55108,5868.00768,86062.5468,62543.97265625
999,KS,True,"Kansas City, MO-KS HUD Metro FMR Area",Wyandotte County,2p3c,15044.8152,10981.77468,10425.60095955311,19684.5852,9430.4604,17860.6572,10839.81228,97776.3048,56866.65234375
2798,TX,True,"Austin-Round Rock, TX MSA",Williamson County,2p3c,23121.0468,11823.70968,10109.5463975893,18481.9224,12661.8636,16382.3184,10397.8206,108442.5708,103549.2421875
2050,ND,True,"Oliver County, ND HUD Metro FMR Area",Oliver County,2p4c,14892.0,14603.7792,15095.376017180577,15802.5456,10687.4832,33974.1,12145.9224,119351.8716,89633.6953125
2015,NC,False,"Wilson County, NC",Wilson County,1p4c,11976.0,9731.13864,12437.759831839878,18536.6964,7865.35248,12223.0536,7201.66404,79745.2968,60298.3046875
2197,OK,False,"Latimer County, OK",Latimer County,2p2c,8736.0,9294.46368,14922.102051972815,16488.9648,6533.14752,13678.9296,8204.16432,77644.5,53576.703125
1389,MN,False,"Norman County, MN",Norman County,2p3c,10956.0,11787.10476,13358.094296154595,16968.6948,8240.72388,12487.398,7669.92192,84007.2948,72255.6953125
2561,TX,False,"Bailey County, TX",Bailey County,1p1c,8808.0,4602.41424,15097.20537650188,8226.5208,4859.1222,4785.0,3851.91024,47523.012,64194.08203125
734,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Harrison County,2p3c,12581.9388,9773.77956,13755.646918926144,16124.1624,8100.35892,21142.1592,9197.8044,92532.774,75322.828125
2137,OH,True,"Akron, OH MSA",Portage County,1p0c,7033.3674,3164.41296,13618.84726948193,4309.34988,3695.05812,0.0,4613.7264,32894.5836,77102.3125
2795,TX,True,"Wichita Falls, TX MSA",Wichita County,1p1c,10076.15844,4357.76772,14059.44572091729,9431.94144,5229.98076,6578.27568,4408.41396,50672.4024,65570.03125
630,IL,False,"Fulton County, IL",Fulton County,2p0c,6828.0,5078.62464,16332.539480253177,12445.38,4314.23988,0.0,7245.33984,48820.8396,65025.8125
862,IA,False,"Monona County, IA",Monona County,1p2c,8580.0,6564.0828,13810.787985049972,9770.30784,5487.29808,10357.80684,6289.64868,60652.0488,68198.703125
1491,MS,True,"Tate County, MS HUD Metro FMR Area",Tate County,1p4c,11004.0,11194.467,16126.538242859622,16995.588,8043.38016,8486.64768,5844.56256,75808.6116,62690.8125
2861,VA,True,"Roanoke, VA HUD Metro FMR Area",Botetourt County,1p4c,16054.4616,12328.5468,14293.42369971265,16529.5416,10284.28344,17237.0616,14147.4372,101810.9532,88140.6953125
1204,MD,True,"Cumberland, MD-WV MSA",Allegany County,1p2c,8874.01464,6340.0518,14746.940143229373,7227.30396,5512.65636,13103.316,4883.87112,58566.3696,62822.24609375
1923,NC,False,"Avery County, NC",Avery County,1p2c,9468.0,6743.3064,13065.948735242435,11951.09616,5873.9952,11199.1062,6624.43356,64520.1624,50981.9140625
591,ID,False,"Minidoka County, ID",Minidoka County,1p3c,12600.0,8248.70292,13500.222877781174,12652.8324,7554.30684,13699.9044,7180.31256,76315.3944,58761.1484375
3084,WI,True,"Appleton, WI MSA",Calumet County,1p0c,6894.22116,3008.78664,17793.23964098749,4993.34988,3588.25044,0.0,5118.5958,34299.9144,93110.53125
2928,VA,True,"Harrisonburg, VA MSA",Rockingham County,2p1c,11305.70292,7078.41504,10179.103151545838,13737.8628,6661.29048,9103.21944,9684.0198,72446.8068,74238.5
2848,VT,False,"Windham County, VT",Windham County,1p1c,11916.0,4999.96476,13574.685777496741,12738.9804,6129.32112,8319.92796,7724.7774,63521.2968,74287.78125
1312,MI,False,"Montmorency County, MI",Montmorency County,2p3c,12432.0,10688.92752,11474.808691976685,15036.4392,8377.62372,15919.578,8226.03876,86463.6324,51604.16796875
46,AL,False,"Marengo County, AL",Marengo County,2p2c,7608.0,8934.67752,10383.297678187017,16991.9136,5994.06408,12094.0308,8077.57836,73761.6504,60636.1328125
1410,MN,False,"Stevens County, MN",Stevens County,2p2c,8808.0,8874.71412,15638.45341950971,13968.642,6407.14524,11537.30052,6492.85176,71412.9372,89385.2109375
2498,TN,True,"Hickman County, TN HUD Metro FMR Area",Hickman County,2p1c,9372.0,7291.47804,13690.468410318881,13618.0128,6037.83504,7557.37128,5902.1484,63515.8476,54046.98828125
1132,LA,False,"Catahoula Parish, LA",Catahoula Parish,2p4c,12180.0,13528.6536,12711.125903407905,24954.888,9315.2586,8550.46284,7500.57792,91112.8416,61256.3359375
928,KS,False,"Grant County, KS",Grant County,1p4c,11196.0,9950.63676,10694.671020512009,17601.3048,7662.26076,9873.29808,5714.76564,76008.8496,76556.0390625
1551,MO,False,"Howell County, MO",Howell County,2p4c,10116.0,12050.358,14601.267428946885,18870.7176,8031.74556,10024.07004,4958.1486,78350.8248,48416.90234375
728,IN,False,"Fulton County, IN",Fulton County,2p2c,8784.0,8574.89136,14925.749786831024,14613.2232,6289.81056,12530.2392,6986.39868,72630.99,66452.078125
1052,KY,False,"Hickman County, KY",Hickman County,2p4c,10572.0,12139.9524,10617.660328705428,25146.2844,8229.43584,11988.71556,8854.99224,92722.6176,63086.13671875
935,KS,False,"Haskell County, KS",Haskell County,2p2c,8616.0,8245.08912,13369.00901996996,17738.6868,6109.43772,8928.99096,6828.18384,71929.3824,61469.9140625
1971,NC,False,"Lenoir County, NC",Lenoir County,2p2c,8964.0,7855.3206,12389.2256319308,19111.482,6094.30332,11051.7678,7754.07792,74288.6016,51762.30078125
299,CO,False,"Routt County, CO",Routt County,1p0c,12624.0,4399.05288,12521.120466221528,4017.2802,6168.12372,0.0,7620.156,46596.6384,97519.7265625
2798,TX,True,"Austin-Round Rock, TX MSA",Williamson County,2p0c,15163.8036,6143.80368,13903.580120407869,10466.95968,7720.5864,0.0,7437.3084,60176.8356,103549.2421875
1766,NE,False,"Wayne County, NE",Wayne County,1p0c,5808.0,3039.912,15239.091778535922,7566.69,3205.94748,0.0,5508.46104,36231.024,76640.2421875
1666,MT,False,"Sheridan County, MT",Sheridan County,1p2c,10128.0,8132.2932,15551.841850730028,10046.54004,6616.42452,15216.7176,9588.3084,74599.3764,74261.0859375
2428,SD,False,"Jones County, SD",Jones County,2p0c,6552.0,6219.88848,15889.207304059295,16117.38,4627.7586,0.0,6394.1484,53944.1256,53908.3671875
1071,KY,False,"Lyon County, KY",Lyon County,2p0c,6288.0,5249.81364,12528.50756048043,12645.5796,4180.60512,0.0,7300.20336,49130.4468,64950.85546875
125,AR,False,"Columbia County, AR",Columbia County,2p2c,7848.0,8724.80352,13359.488386049215,14477.172,6004.98012,9109.22748,5658.43764,65743.5348,49350.28515625
1925,NC,False,"Bertie County, NC",Bertie County,2p0c,6396.0,5497.08804,16436.556642329168,12669.5796,4309.33488,0.0,6702.51192,48900.3756,52489.29296875
2840,VT,False,"Essex County, VT",Essex County,2p2c,8892.0,11393.21412,13237.907100369206,19291.3596,7350.13332,12165.468,8383.6326,83322.7788,53908.3671875
2971,VA,True,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Poquoson city,1p3c,19882.566,9175.18728,14384.335331620021,13218.5532,10528.77024,19195.4112,15607.9452,101394.024,112442.5859375
159,AR,False,"Monroe County, AR",Monroe County,2p3c,10656.0,10030.02024,14291.86093825227,16868.9688,7495.3608,10310.36424,6056.547,75555.9204,51970.74609375
3062,WV,True,"Raleigh County, WV HUD Metro FMR Area",Raleigh County,2p1c,8376.0,6510.24828,12910.530469821613,19640.4624,5393.87508,7855.82004,9658.39092,70877.4252,57283.54296875
1647,MT,False,"Lincoln County, MT",Lincoln County,1p3c,13068.0,9533.8272,14300.378896086928,12563.1696,8189.53344,17563.5216,11428.6956,86953.6404,51845.47265625
2408,SD,False,"Davison County, SD",Davison County,2p1c,9264.0,7575.56172,14794.954159687859,16176.3432,6101.63748,5635.014,6125.47668,64818.0528,72234.1328125
2939,VA,True,"Warren County, VA HUD Metro FMR Area",Warren County,1p3c,16512.0,9175.18728,12863.115865274,13009.3416,9307.48092,17874.8688,13104.7968,92968.1076,86134.2734375
1120,LA,True,"Acadia Parish, LA HUD Metro FMR Area",Acadia Parish,1p2c,8700.0,6810.51564,16699.932577787262,12227.604,5620.07148,9059.85936,5544.1992,60090.7152,58169.6953125
73,AK,False,"Denali Borough, AK",Denali Borough,2p4c,21684.0,13778.3544,12000.096864260464,25500.102,12849.4104,24247.986,12779.6172,125574.288,107174.96875
2034,ND,False,"Golden Valley County, ND",Golden Valley County,2p3c,11772.0,13141.524,17603.654034212,16041.7356,9027.1524,13708.998,6574.32792,86709.2928,75292.0234375
1227,MD,True,"Baltimore-Columbia-Towson, MD MSA",Baltimore city,1p2c,13586.9256,7863.45708,14076.65443762028,7227.30396,7772.3196,15174.8316,6973.8552,67546.5288,64801.96484375
100,AZ,False,"Gila County, AZ",Gila County,2p1c,11508.0,7267.80396,13902.40555997794,13711.7256,6803.21484,6439.06932,7411.92996,67488.3636,52807.609375
2680,TX,False,"Karnes County, TX",Karnes County,2p4c,12036.0,12767.106,9390.917034005495,21414.0024,8987.1438,9556.60764,3729.6486,84127.8108,74725.2109375
1877,NY,True,"Utica-Rome, NY MSA",Herkimer County,2p1c,8604.66504,6746.98392,12345.200865291885,14758.4208,5562.50796,9475.1316,8206.95336,67316.9244,71906.578125
179,AR,False,"Sharp County, AR",Sharp County,2p1c,7848.0,6746.98392,14969.634692870877,12085.3764,5288.3382,4804.77132,5989.0272,56496.504,45333.34375
756,IN,True,"Bloomington, IN HUD Metro FMR Area",Monroe County,2p4c,15288.0,13573.4496,12491.946011288088,20874.6216,10457.6418,23642.0556,11414.87472,108985.758,79141.59375
2807,UT,False,"Beaver County, UT",Beaver County,1p1c,8808.0,4770.609,11974.053637892666,7911.4746,4920.06552,6866.23464,6199.01952,52289.3028,68837.390625
1517,MO,True,"Kansas City, MO-KS HUD Metro FMR Area",Caldwell County,2p2c,8038.50516,9144.55296,13833.04364458853,16017.5328,6226.09932,12218.2644,7564.56228,74569.014,61110.5234375
235,CA,True,"Santa Rosa, CA MSA",Sonoma County,2p1c,23952.0,9469.45092,13361.46293172612,14031.0888,12109.9092,10518.32304,14052.3204,99612.8208,99810.5703125
599,ID,True,"Twin Falls County, ID HUD Metro FMR Area",Twin Falls County,2p4c,14460.0,13797.4356,15003.482009072297,19866.1908,10238.78244,16144.0764,9020.82792,98885.8716,64150.95703125
1720,NE,False,"Hitchcock County, NE",Hitchcock County,1p1c,8808.0,4556.54328,15762.355120324417,11743.33452,4842.501,6592.88748,6387.12888,55691.022,67225.2734375
351,FL,False,"Hendry County, FL",Hendry County,2p0c,7728.0,5820.44568,14053.887869251856,11949.58008,4909.13604,0.0,5488.6446,48488.7948,46288.29296875
379,FL,True,"Lakeland-Winter Haven, FL MSA",Polk County,2p0c,9588.0,6067.71972,13193.02323132217,9770.95968,5672.68464,0.0,5515.21476,48652.6932,60077.5390625
2738,TX,False,"Pecos County, TX",Pecos County,2p2c,10776.0,8784.76752,14687.654680812648,16453.0416,7087.63764,9219.126,5160.46104,72070.1016,62824.296875
2673,TX,False,"Jasper County, TX",Jasper County,2p2c,9876.0,8424.9822,14644.763715139316,16093.7916,6631.16748,8534.20308,4524.77748,68458.3476,60614.56640625
2789,TX,True,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Waller County,2p3c,15754.5048,11823.70968,13091.953718565372,18314.3736,9992.6748,13487.2428,6869.98464,91630.9452,75866.015625
796,IA,False,"Adair County, IA",Adair County,1p3c,12276.0,9324.6204,12179.881106990655,12180.1164,7826.75688,11547.5808,8716.719,75957.9144,75375.1953125
1154,LA,False,"Natchitoches Parish, LA",Natchitoches Parish,2p3c,13176.0,11238.01536,15160.003863032936,21057.702,8846.1606,8966.877,7825.2576,84568.6284,49921.203125
649,IL,False,"Knox County, IL",Knox County,2p3c,11196.0,9993.41532,13937.775728553752,21570.8628,7677.76104,13279.9704,9330.80496,87592.2888,65005.27734375
2616,TX,False,"Dimmit County, TX",Dimmit County,1p1c,9492.0,3715.57068,12489.387642386173,8226.5208,4785.62364,4874.91792,3607.41396,46174.0632,32214.61328125
50,AL,False,"Monroe County, AL",Monroe County,2p4c,9468.0,13394.2632,11551.421725633363,22610.2476,8283.8994,13688.3772,8047.66404,89486.7132,50684.1328125
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p1c,8768.04276,3837.89388,13323.186038221014,8368.01508,4567.62816,9548.73708,5955.11724,52515.27,68246.96875
2996,WA,False,"Grays Harbor County, WA",Grays Harbor County,1p2c,9840.0,7729.03932,15022.295740965468,9831.21528,6365.95608,12620.9604,4682.33976,64705.8396,67163.6640625
378,FL,True,"Tampa-St. Petersburg-Clearwater, FL MSA",Pinellas County,1p0c,11831.17968,3631.29384,14134.16164528325,4981.47984,5602.66368,0.0,5371.1016,40019.8356,74353.5
1914,NY,True,"Rochester, NY HUD Metro FMR Area",Wayne County,1p3c,12930.3036,8816.5488,13488.919810911379,9700.35936,7879.7424,28905.774,13370.3976,95756.226,73069.96875
2176,OK,False,"Craig County, OK",Craig County,2p1c,8964.0,7149.43584,13684.31987669548,13763.274,5838.53352,6051.21348,7503.12084,63612.9204,50739.58203125
1914,NY,True,"Rochester, NY HUD Metro FMR Area",Wayne County,1p1c,10397.9898,4510.67244,16061.819328449503,8801.27928,5401.99656,10005.84444,7362.49584,59085.516,73069.96875
2307,PA,True,"Lancaster, PA MSA",Lancaster County,1p1c,12216.0,5198.74068,14357.950985161659,7527.04692,6310.04736,9992.7708,7483.8948,59935.728,80750.625
2984,WA,True,"Lewiston, ID-WA MSA",Asotin County,1p3c,15467.5608,9085.52712,15289.833064234075,10444.8882,8896.55196,17395.8756,6620.53128,81564.2232,69590.0546875
2903,VA,False,"Louisa County, VA",Louisa County,2p0c,9588.0,6143.80368,14978.922843304135,10173.58008,5700.25308,0.0,7960.33956,54083.25,74897.71875
